,lat,lon,elevation
500,35.74986222222222,-111.09601481481482,1496.0
501,35.38377333333333,-109.40651904761904,2011.0
502,38.25297371591372,-105.29034607244606,2522.0
503,40.59164227272727,-110.51901818181818,2735.0
504,33.493766666666666,-113.4000350877193,517.0
505,35.74986222222222,-111.09601481481482,1496.0
506,33.58317288124341,-111.7776066959511,519.0
507,35.74986222222222,-111.09601481481482,1496.0
508,48.508742857142856,-121.39242857142858,436.0
509,48.508742857142856,-121.39242857142858,436.0
510,47.43352377751528,-122.37676919678128,0.0
511,38.81664649122807,-110.99151754385964,1952.0
512,38.81664649122807,-110.99151754385964,1952.0
513,38.81664649122807,-110.99151754385964,1952.0
514,38.81664649122807,-110.99151754385964,1952.0
515,37.68681477272728,-112.86276893939392,3181.0
